Wall time,Step,Value
1519868083.474366,0,-0.11304771155118942
1519868083.813902,1,-0.11304771155118942
1519868084.945278,2,-0.0697159469127655
1519868085.309532,3,-0.1974523663520813
1519868085.820173,4,-0.19168159365653992
1519868086.734399,5,-0.10354694724082947
1519868087.56245,6,-0.14867454767227173
1519868089.510239,7,-0.05526244267821312
1519868090.003402,8,-0.1681670993566513
1519868090.448438,9,-0.14236953854560852
1519868090.923455,10,-0.17435193061828613
1519868091.752778,11,-0.09194257855415344
1519868092.089174,12,-0.20444068312644958
1519868092.413954,13,-0.24129913747310638
1519868092.705095,14,-0.2128455489873886
1519868093.029819,15,-0.21053098142147064
1519868093.346111,16,-0.2217746376991272
1519868093.656927,17,-0.23043237626552582
1519868093.970296,18,-0.23988890647888184
1519868094.247165,19,-0.22952590882778168
1519868094.537472,20,-0.23941344022750854
1519868094.842797,21,-0.26539182662963867
1519868095.108729,22,-0.22016622126102448
1519868095.406964,23,-0.2247929722070694
1519868096.09331,24,-0.2240525782108307
1519868097.397588,25,-0.32452672719955444
1519868097.680586,26,-0.262813538312912
1519868097.960056,27,-0.2528674304485321
1519868098.25675,28,-0.2748910188674927
1519868098.543578,29,-0.2517842650413513
1519868099.263953,30,-0.21144241094589233
1519868099.604791,31,-0.2629152834415436
1519868099.925919,32,-0.24844123423099518
1519868100.211398,33,-0.23215407133102417
1519868100.54796,34,-0.25747624039649963
1519868100.84437,35,-0.21640034019947052
1519868101.126349,36,-0.24457061290740967
1519868101.407558,37,-0.21746660768985748
1519868101.705128,38,-0.2615167498588562
1519868101.994717,39,-0.2244788408279419
1519868102.279004,40,-0.22641979157924652
1519868102.563324,41,-0.23122207820415497
1519868102.839683,42,-0.22272571921348572
1519868103.118759,43,-0.24250391125679016
1519868103.420254,44,-0.24937589466571808
1519868103.729364,45,-0.2450762242078781
1519868104.001074,46,-0.21763546764850616
1519868104.289242,47,-0.19630995392799377
1519868104.604539,48,-0.23724417388439178
1519868104.922179,49,-0.25391343235969543
1519868105.196826,50,-0.21516448259353638
1519868105.498368,51,-0.2156890332698822
1519868105.791171,52,-0.21391645073890686
1519868106.116061,53,-0.26323261857032776
1519868106.442446,54,-0.21344853937625885
1519868106.794104,55,-0.24854230880737305
1519868107.134801,56,-0.20522542297840118
1519868107.482313,57,-0.2402162402868271
1519868107.827354,58,-0.2493170201778412
1519868108.199379,59,-0.24838612973690033
1519868108.5405,60,-0.24720782041549683
1519868108.903365,61,-0.20346663892269135
1519868109.258305,62,-0.2609347105026245
1519868109.589613,63,-0.25383397936820984
1519868109.940299,64,-0.22611598670482635
1519868110.288948,65,-0.2313736528158188
1519868110.645313,66,-0.2223750352859497
1519868110.996223,67,-0.25874125957489014
1519868111.317828,68,-0.2225404679775238
1519868111.644333,69,-0.22224897146224976
1519868111.971267,70,-0.219315767288208
1519868112.297027,71,-0.21394652128219604
1519868112.614936,72,-0.21240021288394928
1519868112.943162,73,-0.24524447321891785
1519868113.254201,74,-0.23048479855060577
1519868113.589523,75,-0.24279995262622833
1519868113.915502,76,-0.24381807446479797
1519868114.346259,77,-0.2592279016971588
1519868114.691653,78,-0.25042590498924255
1519868115.011152,79,-0.24090556800365448
1519868115.328516,80,-0.21389606595039368
1519868115.655014,81,-0.2566184401512146
1519868116.01126,82,-0.24797053635120392
1519868116.342864,83,-0.22007893025875092
1519868116.650798,84,-0.2248724400997162
1519868116.958653,85,-0.24573443830013275
1519868117.292515,86,-0.26423388719558716
1519868117.612969,87,-0.2523537576198578
1519868119.055875,88,-0.3294157087802887
1519868119.365545,89,-0.22506257891654968
1519868119.70577,90,-0.25358495116233826
1519868120.030287,91,-0.22721250355243683
1519868120.337339,92,-0.2396479994058609
1519868120.654553,93,-0.22953177988529205
1519868121.014694,94,-0.2599794864654541
1519868121.334915,95,-0.21055762469768524
1519868121.639322,96,-0.24440394341945648
1519868121.941004,97,-0.23605407774448395
1519868122.257314,98,-0.23176120221614838
1519868122.57958,99,-0.2654803395271301
1519868122.891524,100,-0.23295874893665314
1519868123.198561,101,-0.22675886750221252
1519868123.509205,102,-0.23509694635868073
1519868123.80981,103,-0.23861385881900787
1519868124.104934,104,-0.2572266757488251
1519868124.456909,105,-0.2741503119468689
1519868124.786485,106,-0.23521260917186737
1519868125.119398,107,-0.24911829829216003
1519868125.431387,108,-0.22505375742912292
1519868125.762615,109,-0.2277076691389084
1519868126.084557,110,-0.24677592515945435
1519868126.404157,111,-0.2295568883419037
1519868126.76032,112,-0.2643960416316986
1519868127.084613,113,-0.24034838378429413
1519868127.440947,114,-0.23999597132205963
1519868127.761812,115,-0.2509922385215759
1519868128.075286,116,-0.23958620429039001
1519868128.412711,117,-0.2670647203922272
1519868128.745152,118,-0.22876471281051636
1519868129.082998,119,-0.23642057180404663
1519868129.431058,120,-0.26915010809898376
1519868129.744443,121,-0.23124028742313385
1519868130.076067,122,-0.23609639704227448
1519868130.406653,123,-0.2348230630159378
1519868130.732676,124,-0.23820336163043976
1519868131.077118,125,-0.23315559327602386
1519868131.397419,126,-0.23126834630966187
1519868131.741381,127,-0.22983957827091217
1519868132.037908,128,-0.22597633302211761
1519868132.376096,129,-0.27567923069000244
1519868132.739915,130,-0.26605021953582764
1519868133.092572,131,-0.266090989112854
1519868133.44579,132,-0.274426132440567
1519868133.771959,133,-0.22827628254890442
1519868134.106816,134,-0.23895572125911713
1519868134.434945,135,-0.25029051303863525
1519868134.76177,136,-0.2400824874639511
1519868135.047616,137,-0.22740595042705536
1519868135.384227,138,-0.26474183797836304
1519868135.696637,139,-0.2305922508239746
1519868136.00838,140,-0.2759212851524353
1519868136.338663,141,-0.22422349452972412
1519868136.680031,142,-0.24713166058063507
1519868137.003308,143,-0.23576749861240387
1519868137.327425,144,-0.26385414600372314
1519868137.665598,145,-0.23603135347366333
1519868137.999604,146,-0.23768927156925201
1519868138.321267,147,-0.2649863362312317
1519868138.601768,148,-0.25500887632369995
1519868138.998701,149,-0.26727643609046936
1519868139.348552,150,-0.260042667388916
1519868139.67589,151,-0.2511695623397827
1519868139.971245,152,-0.2368188351392746
1519868140.285413,153,-0.24574166536331177
1519868140.616356,154,-0.23887188732624054
1519868140.926809,155,-0.24966971576213837
1519868141.2325,156,-0.24194303154945374
1519868141.541654,157,-0.24570761620998383
1519868141.86676,158,-0.2733742892742157
1519868142.221307,159,-0.27297383546829224
1519868142.549359,160,-0.23087762296199799
1519868142.875792,161,-0.23777015507221222
1519868143.18924,162,-0.23798808455467224
1519868143.532083,163,-0.23120783269405365
1519868143.854549,164,-0.24385905265808105
1519868144.176238,165,-0.2628021240234375
1519868144.499952,166,-0.2324669361114502
1519868144.801038,167,-0.2336244434118271
1519868145.117273,168,-0.2545210123062134
1519868145.44244,169,-0.23287159204483032
1519868145.749265,170,-0.2449692338705063
1519868146.046747,171,-0.2711343765258789
1519868146.352639,172,-0.22645893692970276
1519868146.664432,173,-0.23451651632785797
1519868146.959892,174,-0.2250911146402359
1519868147.296699,175,-0.2386421263217926
1519868147.603316,176,-0.23662398755550385
1519868147.909081,177,-0.24164558947086334
1519868148.257217,178,-0.27190762758255005
1519868148.584267,179,-0.23017041385173798
1519868148.90922,180,-0.24347475171089172
1519868149.216889,181,-0.23662413656711578
1519868149.561344,182,-0.26786887645721436
1519868149.863414,183,-0.23137031495571136
1519868150.191039,184,-0.22781863808631897
1519868150.490142,185,-0.2445346713066101
1519868150.779074,186,-0.22507348656654358
1519868151.085579,187,-0.22796551883220673
1519868151.41447,188,-0.2372259795665741
1519868151.761934,189,-0.23602524399757385
1519868152.125347,190,-0.267246276140213
1519868152.433628,191,-0.24916864931583405
1519868152.767836,192,-0.24529102444648743
1519868153.100354,193,-0.2687983512878418
1519868153.420279,194,-0.23495934903621674
1519868153.754649,195,-0.24449975788593292
1519868154.067483,196,-0.235728457570076
1519868154.429848,197,-0.2754281759262085
1519868154.757522,198,-0.25442999601364136
1519868155.073298,199,-0.23825086653232574
1519868155.406313,200,-0.2726244628429413
1519868155.724906,201,-0.24106769263744354
1519868156.080557,202,-0.2513394355773926
1519868156.39278,203,-0.27620765566825867
1519868156.732479,204,-0.2699992060661316
1519868157.019031,205,-0.23251643776893616
1519868157.306506,206,-0.2525230944156647
1519868157.64681,207,-0.2578149735927582
1519868157.973094,208,-0.23367266356945038
1519868158.267365,209,-0.25284573435783386
