Wall time,Step,Value
1519868083.474366,0,0.0
1519868083.813902,1,0.0
1519868084.945278,2,0.004220068920403719
1519868085.309532,3,-0.0031209636945277452
1519868085.820173,4,-0.013814101926982403
1519868086.734399,5,0.005609103478491306
1519868087.56245,6,0.019408343359827995
1519868089.510239,7,0.01895860582590103
1519868090.003402,8,0.02355422079563141
1519868090.448438,9,0.022822096943855286
1519868090.923455,10,0.02318681962788105
1519868091.752778,11,0.024318823590874672
1519868092.089174,12,0.025333302095532417
1519868092.413954,13,0.03223836049437523
1519868092.705095,14,0.03268604353070259
1519868093.029819,15,0.03152550011873245
1519868093.346111,16,0.023234985768795013
1519868093.656927,17,0.012279164046049118
1519868093.970296,18,0.004127625375986099
1519868094.247165,19,0.006977756507694721
1519868094.537472,20,0.011334274895489216
1519868094.842797,21,0.011099148541688919
1519868095.108729,22,0.00984335970133543
1519868095.406964,23,0.010955586098134518
1519868096.09331,24,0.012078450992703438
1519868097.397588,25,0.003839601296931505
1519868097.680586,26,0.013977259397506714
1519868097.960056,27,0.015611887909471989
1519868098.25675,28,0.01882445439696312
1519868098.543578,29,0.029034607112407684
1519868099.263953,30,0.0295758955180645
1519868099.604791,31,0.02802487090229988
1519868099.925919,32,0.027586614713072777
1519868100.211398,33,0.026163510978221893
1519868100.54796,34,0.02338901162147522
1519868100.84437,35,0.02149561606347561
1519868101.126349,36,0.020118240267038345
1519868101.407558,37,0.01965862140059471
1519868101.705128,38,0.01843840256333351
1519868101.994717,39,0.017179066315293312
1519868102.279004,40,0.0194852314889431
1519868102.563324,41,0.022186461836099625
1519868102.839683,42,0.021081823855638504
1519868103.118759,43,0.02296506240963936
1519868103.420254,44,0.02249015122652054
1519868103.729364,45,0.020030150189995766
1519868104.001074,46,0.018318023532629013
1519868104.289242,47,0.020338255912065506
1519868104.604539,48,0.022722143679857254
1519868104.922179,49,0.019750865176320076
1519868105.196826,50,0.01480141282081604
1519868105.498368,51,0.01895008236169815
1519868105.791171,52,0.018596183508634567
1519868106.116061,53,0.015537701547145844
1519868106.442446,54,0.010252444073557854
1519868106.794104,55,0.009122608229517937
1519868107.134801,56,0.009116419591009617
1519868107.482313,57,0.013018200173974037
1519868107.827354,58,0.011800327338278294
1519868108.199379,59,0.011834238655865192
1519868108.5405,60,0.015365313738584518
