Wall time,Step,Value
1519830545.811354,0,0.0
1519830546.021883,1,0.0
1519830547.072398,2,0.008494618348777294
1519830547.375516,3,0.0103787612169981
1519830547.694428,4,0.004978562705218792
1519830547.986881,5,0.000866826216224581
1519830548.264892,6,0.00021342170657590032
1519830548.531689,7,8.132020593620837e-05
1519830548.794382,8,4.364973938209005e-05
1519830549.042655,9,3.088881931034848e-05
1519830549.310085,10,2.085655796690844e-05
1519830549.552004,11,1.4401089174498338e-05
1519830549.808911,12,1.335758588538738e-05
1519830550.068631,13,1.5456073015229777e-05
1519830550.332493,14,1.6673373465891927e-05
1519830550.599401,15,1.1101206837338395e-05
1519830550.863066,16,1.0639304491633084e-05
1519830551.109598,17,1.1444287338235881e-05
1519830551.376874,18,1.4868320249661338e-05
1519830551.621115,19,2.0143632355029695e-05
1519830551.886041,20,1.372660062770592e-05
1519830552.15363,21,2.0187899281154387e-05
1519830552.41818,22,9.67400865192758e-06
1519830552.66469,23,9.002635124488734e-06
1519830552.929659,24,1.0897089850914199e-05
1519830553.208102,25,1.5647528925910592e-05
1519830553.472638,26,2.3983528080862015e-05
1519830553.745339,27,1.2925732335133944e-05
1519830554.004391,28,1.1174171049788129e-05
1519830554.269717,29,9.99762869469123e-06
1519830554.544616,30,1.389914450555807e-05
1519830554.796583,31,2.897002559620887e-05
1519830555.057804,32,2.8734812076436356e-05
1519830555.328562,33,1.9664916180772707e-05
1519830555.599268,34,4.0822029404807836e-05
1519830555.868011,35,1.7007168935379013e-05
1519830556.131868,36,1.344082374998834e-05
1519830556.392118,37,2.1548428776441142e-05
1519830556.640361,38,2.925957778643351e-05
1519830556.900161,39,3.511914110276848e-05
1519830557.192356,40,2.2827365683042444e-05
1519830557.932556,41,3.2886462577153e-05
1519830558.491888,42,7.560913945781067e-05
1519830558.717793,43,0.0001124234331655316
1519830558.947943,44,8.613702084403485e-05
1519830559.186662,45,7.794138946337625e-05
1519830559.399818,46,9.516029967926443e-05
1519830559.621706,47,9.658760245656595e-05
1519830559.849287,48,0.0001097360291169025
1519830560.076422,49,0.00013660381955560297
1519830560.304727,50,0.00014740924234502017
1519830560.50974,51,0.00014790458953939378
1519830560.733103,52,0.00016021054761949927
1519830560.976653,53,0.0001013830114970915
1519830561.31366,54,0.00015951128443703055
1519830561.613659,55,0.00035837088944390416
1519830561.931251,56,0.00025707369786687195
1519830562.236181,57,0.00026518222875893116
1519830562.549224,58,0.00025407469365745783
1519830562.877353,59,0.0003012391971424222
1519830563.225766,60,0.00028589661815203726
1519830563.584829,61,0.0002924067375715822
1519830563.936068,62,0.00031443245825357735
1519830564.326332,63,0.0006178459734655917
1519830564.719324,64,0.0006078538717702031
1519830565.071646,65,0.000582375330850482
1519830566.211898,66,0.0008571496000513434
1519830566.554447,67,0.0017837274353951216
1519830566.852008,68,0.0014789471169933677
1519830567.469813,69,0.0015068062348291278
1519830568.53866,70,0.0017798702465370297
1519830569.606792,71,0.0026180881541222334
1519830569.842111,72,0.002796153537929058
1519830570.077411,73,0.002238138811662793
1519830570.29351,74,0.0026080934330821037
1519830570.518987,75,0.002402219921350479
1519830570.745398,76,0.0022408119402825832
1519830570.981341,77,0.0023889606818556786
1519830571.211228,78,0.0024739077780395746
1519830571.441447,79,0.0027314869221299887
1519830571.682712,80,0.0025514010339975357
1519830571.898111,81,0.002523610834032297
1519830572.132555,82,0.002236730884760618
1519830572.344355,83,0.0028932751156389713
1519830572.57183,84,0.0029881568625569344
1519830572.813358,85,0.0026847899425774813
1519830573.046837,86,0.0029143933206796646
1519830573.26692,87,0.003255696501582861
