Wall time,Step,Value
1519904832.325574,0,0.0
1519904832.598837,1,0.0
1519904833.265131,2,0.008891771547496319
1519904833.746613,3,0.025868522003293037
1519904834.291237,4,0.02069965936243534
1519904834.555344,5,0.014147914946079254
1519904834.815647,6,0.011537489481270313
1519904835.082119,7,0.00678254384547472
1519904835.304413,8,0.003246929496526718
1519904835.513952,9,0.0014782532816752791
1519904835.725827,10,0.0008053958881646395
1519904835.930888,11,0.0006968696834519506
1519904836.15915,12,0.00025327803450636566
1519904836.399937,13,0.0002496960514690727
1519904836.65672,14,0.0002064063010038808
1519904836.929479,15,0.00011909350723726675
1519904837.220475,16,0.00013086873514112085
1519904837.586269,17,0.00010750241199275479
1519904838.083606,18,0.00010251646745018661
1519904838.806582,19,0.00011062195699196309
1519904839.181479,20,0.00017003287211991847
1519904839.448313,21,0.00033714849269017577
1519904839.713488,22,0.0002197778958361596
1519904839.976316,23,0.00030603387858718634
1519904840.202523,24,0.0005263968487270176
1519904840.439254,25,0.00038306121132336557
1519904840.63098,26,0.0004686451284214854
1519904840.863058,27,0.0002822203969117254
1519904841.077115,28,0.00035825525992549956
1519904841.308283,29,0.0005373290623538196
1519904841.494239,30,0.0002466953592374921
1519904841.717314,31,0.000265647831838578
1519904841.966247,32,0.0002861234243027866
1519904842.177393,33,0.00039235965232364833
1519904842.3772,34,0.0003010396030731499
1519904842.59788,35,0.0003044286568183452
1519904842.825027,36,0.00024039986601565033
1519904843.02287,37,0.00033760908991098404
1519904843.240814,38,0.00020046693680342287
1519904843.462287,39,0.00016576865164097399
1519904843.723579,40,0.0001083526512957178
1519904843.969717,41,0.00013119593495503068
1519904844.368617,42,0.00019068483379669487
1519904844.714275,43,0.0002424825943307951
1519904845.000896,44,0.0002502852585166693
1519904845.279546,45,0.00014454977645073086
1519904845.510645,46,0.00013897597091272473
1519904845.765196,47,0.00016550820146221668
1519904846.008934,48,0.00018123796326108277
1519904846.267921,49,0.00019919157784897834
1519904846.962128,50,0.00029926004935987294
1519904847.778977,51,0.0004395352443680167
1519904848.011021,52,0.0004906444228254259
1519904848.248128,53,0.00038015368045307696
1519904848.461028,54,0.0004963874234817922
1519904848.684072,55,0.0006172673311084509
1519904848.899837,56,0.0006041424931026995
1519904849.143574,57,0.0006244239048101008
1519904849.369541,58,0.0007560659432783723
1519904849.582072,59,0.0007826359942555428
1519904849.796347,60,0.0006409943453036249
