Wall time,Step,Value
1519904832.325574,0,0.0
1519904832.598837,1,0.0
1519904833.265131,2,0.00042129316716454923
1519904833.746613,3,-0.00667970348149538
1519904834.291237,4,-0.01846516691148281
1519904834.555344,5,-0.011423766613006592
1519904834.815647,6,-0.00014391678269021213
1519904835.082119,7,0.008048324845731258
1519904835.304413,8,0.0005172350211068988
1519904835.513952,9,0.004765443503856659
1519904835.725827,10,0.013736898079514503
1519904835.930888,11,0.018856516107916832
1519904836.15915,12,0.019483724609017372
1519904836.399937,13,0.019978133961558342
1519904836.65672,14,0.018419113010168076
1519904836.929479,15,0.020596235990524292
1519904837.220475,16,0.02259855717420578
1519904837.586269,17,0.024889793246984482
1519904838.083606,18,0.02679908089339733
1519904838.806582,19,0.030749835073947906
1519904839.181479,20,0.03271336853504181
1519904839.448313,21,0.03189452365040779
1519904839.713488,22,0.029976192861795425
1519904839.976316,23,0.027660051360726357
1519904840.202523,24,0.020744038745760918
1519904840.439254,25,0.014268415980041027
1519904840.63098,26,0.009226092137396336
1519904840.863058,27,0.007816296070814133
1519904841.077115,28,0.009415501728653908
1519904841.308283,29,0.01230650208890438
1519904841.494239,30,0.012958825565874577
1519904841.717314,31,0.011209296993911266
1519904841.966247,32,0.01106968056410551
1519904842.177393,33,0.011040127836167812
1519904842.3772,34,0.009542977437376976
1519904842.59788,35,0.006568453274667263
1519904842.825027,36,0.0057376474142074585
1519904843.02287,37,0.005427555181086063
1519904843.240814,38,0.007098088506609201
1519904843.462287,39,0.009169301949441433
1519904843.723579,40,0.008791239000856876
1519904843.969717,41,0.01059095561504364
1519904844.368617,42,0.01466558501124382
1519904844.714275,43,0.016517041251063347
1519904845.000896,44,0.015720132738351822
1519904845.279546,45,0.016647305339574814
1519904845.510645,46,0.016876371577382088
1519904845.765196,47,0.017464367672801018
1519904846.008934,48,0.0183622594922781
1519904846.267921,49,0.020501142367720604
1519904846.962128,50,0.01656128093600273
1519904847.778977,51,0.011260135099291801
1519904848.011021,52,0.008649857714772224
1519904848.248128,53,0.01109923142939806
1519904848.461028,54,0.010386668145656586
1519904848.684072,55,0.010660078376531601
1519904848.899837,56,0.01245337538421154
1519904849.143574,57,0.01339306216686964
1519904849.369541,58,0.01265351939946413
1519904849.582072,59,0.01268070563673973
1519904849.796347,60,0.010273858904838562
1519904849.984076,61,0.01241001021116972
1519904850.192156,62,0.014602959156036377
